CBSA Name,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Precip,Pressure,RH,Site,Temp,Wind
"Salisbury, NC",35.551868,-80.395039,11.0289473684,43.5701754386,11.1798922646,44.0047505938,NA,NA,0.305064546703,3.31868131868,NA,NA,0.0338184529915,45.8085470085,NA,NA,41580,Micropolitan Statistical Area,138428.0,511.4,270.7,659.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723156-63812-2010,59.209209622,3.36332856628
"Salt Lake City, UT",40.7278430789,-111.978652233,9.51511111111,34.1711111111,10.4569756059,38.5696040868,32.6859605911,28.6022167488,0.393388394444,6.45555555556,16.8397365566,30.7264150943,0.0329037653722,39.9029126214,2.80558636231,9.02287282708,41620,Metropolitan Statistical Area,1124197.0,9555.3,117.7,4563.5,452711.0,0.765414001647,70830.0,0.119754708272,45621.0,0.0771329880854,22297.0,0.0376983019956,591459.0,699.7,1014.23997199,NA,725720-24127-2010,50.7910544243,6.86803766251
"San Antonio, TX",29.3918750935,-98.4616045981,8.84859813084,35.5046728972,9.05040504779,36.2431271478,16.6659663866,15.4222689076,0.331975066298,3.99815837937,6.09679748485,13.2054693274,0.0258824209431,32.79889043,0.592375733918,4.31578947368,41700,Metropolitan Statistical Area,2142508.0,7312.6,293.0,3475.4,768918.0,0.793248518561,108702.0,0.112141607382,69188.0,0.0713772840566,22520.0,0.0232325900005,969328.0,864.6,1014.97895946,NA,722523-12970-2010,69.4932277526,5.73817702595
"San Diego-Carlsbad-San Marcos, CA",33.0655902017,-117.090832666,5.56408160406,27.511372549,13.5218337016,49.8728813559,23.9622641509,21.9169811321,0.547702481095,8.62320730117,13.035015287,23.842215256,0.0294114650644,35.8166501487,1.125664045,3.07621671258,41740,Metropolitan Statistical Area,3095313.0,4206.6,735.8,6920.5,1113770.0,0.761643794399,147953.0,0.101176620229,157398.0,0.107635517163,43203.0,0.0295440682092,1462324.0,895.9,1014.28134423,NA,745056-53120-2010,54.8031774768,3.42609421272
"San Francisco-Oakland-Fremont, CA",37.7140450781,-122.212700261,9.03737433469,34.9395579612,8.02175849422,31.2397317687,17.1008902077,15.7863501484,0.347513876343,4.63251088534,11.3403113411,19.9918421053,0.0212259023968,26.2009818077,0.927295615863,3.19736842105,41860,Metropolitan Statistical Area,4335391.0,2470.5,1754.8,12144.9,1319761.0,0.612780078441,232151.0,0.107790355974,284306.0,0.132006517075,317509.0,0.147423048511,2153727.0,768.4,1016.1384756,NA,724930-23230-2010,57.1869489948,7.30450428438
"San Jose-Sunnyvale-Santa Clara, CA",36.9753143309,-121.52165139,7.28982797109,30.2805280528,7.89271044655,30.1005830904,15.6028368794,14.4042553191,0.35029512963,5.41975308642,13.54778846,23.1334702259,0.0246897823129,32.1831875607,0.407740410678,0.995893223819,41940,Metropolitan Statistical Area,1836911.0,2678.8,685.7,8417.7,737811.0,0.762442466317,106253.0,0.109800205437,87649.0,0.0905751198209,35981.0,0.0371822084254,967694.0,NA,NA,NA,749179-99999-2010,56.6941212586,4.35425107493
"San Juan-Caguas-Guaynabo, PR",18.440095,-66.11446,8.41076923077,32.7846153846,NA,NA,28.437037037,25.2098765432,0.796497048346,11.9338422392,NA,NA,0.0115150272989,15.7327586207,1.36144435182,5.20948905109,41980,Metropolitan Statistical Area,2478905.0,1589.9,1559.1,5887.5,565415.0,0.781551505836,74248.0,0.102630167585,57563.0,0.0795671309223,26226.0,0.0362511956564,723452.0,NA,NA,NA,NA,NA,NA
"San Luis Obispo-Paso Robles, CA",35.2119431007,-120.610710853,7.5717599261,30.0296465222,NA,NA,24.8658109685,21.9124854142,NA,NA,3.95435022509,11.3357933579,0.0306550418146,35.7297830375,0.289540328767,1.02191780822,42020,Metropolitan Statistical Area,269637.0,3298.6,81.7,2293.4,85120.0,0.72821223554,13707.0,0.117265097657,16525.0,0.141373439759,1537.0,0.0131492270445,116889.0,1037.0,1015.53980383,NA,722897-93206-2010,55.9985963398,5.1612280146
"Santa Barbara-Santa Maria-Goleta, CA",34.6937009196,-120.071925628,8.22754299121,32.8962264151,3.70789473684,15.4912280702,17.8262757872,16.4875135722,0.309268740385,3.40567765568,3.63972417379,8.09052263066,0.0296782091055,32.8981926333,0.596914583828,1.47738693467,42060,Metropolitan Statistical Area,423895.0,2735.1,155.0,6242.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723762-93244-2010,57.305051461,3.9084241461
"Santa Cruz-Watsonville, CA",36.983921,-121.989328,6.51484755777,26.8843930636,NA,NA,14.1639344262,13.0819672131,0.302374442623,3.15409836066,1.80113427303,3.78947368421,0.02173036,27.5622222222,NA,NA,42100,Metropolitan Statistical Area,262382.0,445.2,589.4,4553.7,77972.0,0.689645412653,11793.0,0.104306524796,20323.0,0.179752522974,2973.0,0.026295539576,113061.0,643.0,1016.19434244,NA,745058-23277-2010,54.8527624615,3.12876374668
"Santa Fe, NM",35.671111,-105.953611,4.0125,16.4821428571,2.9117230692,11.9832635983,11.3981481481,10.4259259259,NA,NA,NA,NA,0.0369083671233,39.9260273973,NA,NA,42140,Metropolitan Statistical Area,144170.0,1909.4,75.5,1770.8,51077.0,0.727323213625,8840.0,0.125879303961,9014.0,0.128357018768,1295.0,0.0184404636459,70226.0,423.4,1013.24040023,NA,723656-23049-2010,51.3634991154,7.40492207018
"Santa Rosa-Petaluma, CA",38.443503,-122.710169,7.22244147593,28.9171270718,NA,NA,10.0222222222,9.2,0.350195526027,4.68767123288,8.2174182,15.6356164384,0.0180274082192,22.9315068493,NA,NA,42220,Metropolitan Statistical Area,483878.0,1575.8,307.1,3253.6,155487.0,0.761418560578,19715.0,0.0965441929023,26062.0,0.127625399717,2943.0,0.0144118468025,204207.0,1583.3,1014.49573639,NA,724957-23213-2010,53.4698106292,3.30258608709
"Sault Ste. Marie, MI",46.480037274,-84.4328070822,12.8753424658,45.5890410959,NA,NA,NA,NA,NA,NA,NA,NA,0.026689875,28.7619047619,NA,NA,42300,Micropolitan Statistical Area,38520.0,1558.4,24.7,1805.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115.8,1014.60301862,NA,727340-14847-2010,44.3142013553,6.15948415757
"Savannah, GA",32.1003745,-81.1514304167,10.7447368421,42.3859649123,10.3994229044,40.8851540616,15.5789473684,14.4035087719,NA,NA,NA,NA,0.0300085934959,36.1544715447,2.95751806944,17.5222222222,42340,Metropolitan Statistical Area,347611.0,1340.1,259.4,1811.1,132095.0,0.817030251675,15821.0,0.0978556009822,11015.0,0.0681296659389,2746.0,0.0169844814043,161677.0,1440.7,1016.58719357,NA,722070-03822-2010,65.2754,5.8042345239
"Scottsbluff, NE",41.876853,-103.656561,5.298,22.0,NA,NA,NA,NA,NA,NA,NA,NA,0.0381046168831,40.3246753247,NA,NA,42420,Micropolitan Statistical Area,37660.0,1485.5,25.4,827.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.8,1014.18338903,NA,725660-24028-2010,47.9941459854,7.76271508213
"Scranton--Wilkes-Barre, PA",41.442778,-75.623056,9.69610394286,37.2507204611,9.27213114754,36.2131147541,15.2837465565,14.1432506887,0.308395660274,3.38904109589,9.11859256198,18.7438016529,0.0276243531469,37.7913752914,1.46539139669,5.05785123967,42540,Metropolitan Statistical Area,563631.0,1746.7,322.7,2889.1,206749.0,0.816724868059,26227.0,0.103605062731,17805.0,0.0703354612395,2363.0,0.00933460797017,253144.0,1257.7,1013.57610743,NA,725130-14777-2010,50.2811491031,5.41537784672
"Seaford, DE",38.6539,-75.6106,9.89545454545,38.4454545455,NA,NA,NA,NA,NA,NA,NA,NA,0.035833020073,44.1751824818,NA,NA,42580,Micropolitan Statistical Area,197145.0,936.1,210.6,388.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.3,1014.63553672,NA,724093-13764-2010,57.0566801174,5.78495700697
"Searcy, AR",35.24894,-91.715596,11.6709401709,45.3846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42620,Micropolitan Statistical Area,77076.0,1035.1,74.5,311.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,723.0,1017.3486433,NA,722188-53985-2010,60.1774823463,4.97533003352
"Seattle-Tacoma-Bellevue, WA",47.6402321063,-122.253088032,6.55053893428,26.489465154,5.9065659301,24.1402362403,NA,NA,0.242945798851,3.37931034483,NA,NA,0.0224094390818,26.174808711,1.1358526137,5.06849315068,42660,Metropolitan Statistical Area,3439809.0,5872.3,585.8,4721.6,1232056.0,0.700054888172,183865.0,0.104472192834,189338.0,0.107581954405,154683.0,0.0878909645886,1759942.0,NA,NA,NA,999999-94290-2010,NA,NA
"Seneca, SC",34.805261,-83.2377,8.6880733945,34.7798165138,NA,NA,NA,NA,NA,NA,NA,NA,0.0377342050562,37.0786516854,0.492759756164,1.01095890411,42860,Micropolitan Statistical Area,74273.0,626.3,118.6,282.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1475.1,1016.33631427,NA,723118-53850-2010,62.0070058641,3.68990928549
"Sheridan, WY",44.8112956213,-106.96403001,7.46312292359,29.4053156146,NA,NA,18.6507352941,17.2316176471,NA,NA,NA,NA,NA,NA,NA,NA,43260,Micropolitan Statistical Area,29116.0,2524.0,11.5,1184.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.2,1014.92697136,NA,726660-24029-2010,43.3890501866,6.16575361333
"Shreveport-Bossier City, LA",32.471666,-93.794999,10.9887417219,43.4105960265,9.34089307801,37.8377088305,19.8224852071,18.3609467456,NA,NA,NA,NA,0.029943,40.0521262003,0.339451757009,2.52336448598,43340,Metropolitan Statistical Area,398604.0,2594.2,153.7,1566.4,168312.0,0.856806878401,15499.0,0.0788990078446,10436.0,0.0531253658859,2194.0,0.0111687478683,196441.0,NA,NA,NA,NA,NA,NA
"Sierra Vista-Douglas, AZ",31.3492,-109.539683,6.77627118644,28.1016949153,5.33206751055,21.94092827,22.6545454545,20.6424242424,NA,NA,NA,NA,0.0414810521978,42.1895604396,NA,NA,43420,Micropolitan Statistical Area,131346.0,6165.7,21.3,1064.8,38399.0,0.765011754393,5856.0,0.116667330757,5647.0,0.112503486472,292.0,0.00581742837789,50194.0,137.7,1013.36630164,NA,722720-93026-2010,68.648446205,6.24616796541
"Silver City, NM",32.784444,-108.271667,4.4875,18.7692307692,NA,NA,13.3148148148,12.2777777778,NA,NA,NA,NA,0.0428764,42.0794520548,0.0547387408451,0.2,43500,Micropolitan Statistical Area,29514.0,3961.6,7.4,324.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722720-93063-2010,55.5487613133,9.08592996326
"Sioux City, IA-NE-SD",42.7837949077,-96.7045942338,9.6443791105,36.9,NA,NA,18.6293532338,17.1467661692,0.121791943925,1.40186915888,2.95363870274,6.4698630137,0.0290411267606,31.7633802817,0.360347388203,1.44444444444,43580,Metropolitan Statistical Area,143577.0,2073.9,69.2,2105.7,66075.0,0.803959263631,8294.0,0.100916203292,7177.0,0.0873252460851,641.0,0.00779928699186,82187.0,1323.7,1015.7798547,NA,725570-14943-2010,46.9407875085,8.11341913043
"Sioux Falls, SD",43.5474637684,-96.7039939076,10.0527697684,37.9584026622,8.96229508197,34.9508196721,19.4611650485,17.9587378641,NA,NA,6.59091268219,15.4136986301,0.0283624493151,31.9178082192,0.247429364384,1.10410958904,43620,Metropolitan Statistical Area,228261.0,2575.7,88.6,2215.0,108918.0,0.843632364104,10482.0,0.0811891004291,9103.0,0.0705079547039,603.0,0.00467058076309,129106.0,1456.1,1015.69657062,NA,726510-14944-2010,44.5929886889,8.21848438504
"Somerset, KY",37.09798,-84.61152,11.0004224537,43.5283018868,NA,NA,NA,NA,NA,NA,NA,NA,0.0280011056911,37.9390243902,NA,NA,43700,Micropolitan Statistical Area,63063.0,658.4,95.8,320.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724354-63815-2010,56.2224616466,3.38236233627
"South Bend-Mishawaka, IN-MI",41.696692,-86.214683,13.7679892166,48.6838095238,NA,NA,NA,NA,NA,NA,11.2280963593,18.0677966102,0.0291482417582,35.4175824176,NA,NA,43780,Metropolitan Statistical Area,319224.0,947.9,336.8,2015.6,110710.0,0.826928391631,10802.0,0.0806835921453,10740.0,0.0802204943196,1629.0,0.0121675219038,133881.0,1267.0,1016.08273897,NA,725350-14848-2010,49.0990870787,7.33994773808
"Spartanburg, SC",34.955566,-81.924797,11.4045584046,44.1737891738,NA,NA,NA,NA,NA,NA,NA,NA,0.0308018262195,44.8323170732,NA,NA,43900,Metropolitan Statistical Area,284307.0,807.9,351.9,799.6,113175.0,0.858687405159,12029.0,0.0912670713202,6265.0,0.0475341426404,331.0,0.00251138088012,131800.0,NA,NA,NA,723126-99999-2010,59.9272390793,3.72552593753
"Spokane, WA",47.672482,-117.364852,7.48301886792,30.0880503145,7.38897689345,29.7957746479,20.6721311475,19.1147540984,0.549148435616,9.82739726027,NA,NA,0.0284812987013,33.4848484848,NA,NA,44060,Metropolitan Statistical Area,471221.0,1763.8,267.2,2861.7,179269.0,0.776103313621,23150.0,0.100222524309,22917.0,0.0992138051657,5650.0,0.0244603569047,230986.0,732.8,1015.06119233,NA,727856-94176-2010,46.8627062706,3.26213346975
"Springfield, IL",39.831921,-89.644164,11.4663793103,43.9482758621,NA,NA,NA,NA,0.369343038997,5.42618384401,NA,NA,0.0285900257235,34.4437299035,0.995539254144,5.18784530387,44100,Metropolitan Statistical Area,210170.0,1182.7,177.7,1719.1,92331.0,0.822907104215,11894.0,0.106006185328,6600.0,0.0588230051426,1376.0,0.0122637053146,112201.0,1644.4,1016.28218253,NA,724390-93822-2010,53.1624024292,7.3572503637
"Springfield, MA",42.1499611271,-72.5749583157,8.44279661017,32.688559322,7.67210627081,29.2053191489,11.7916666667,10.9083333333,0.281430520478,3.70307167235,7.79131988818,14.5820348304,0.0311449562433,35.2913553895,1.43771595574,3.19502074689,44140,Metropolitan Statistical Area,692942.0,1843.7,375.8,3184.9,213575.0,0.792521373865,22380.0,0.0830463694116,26851.0,0.0996370895921,6682.0,0.0247951671317,269488.0,1122.1,1011.31720844,NA,744910-14703-2010,50.9319332986,5.58881277426
"Springfield, MO",37.199541,-93.284874,10.1228915663,39.6385542169,NA,NA,16.9528301887,15.679245283,0.313245135036,3.68248175182,7.95208912868,18.8014705882,0.0350100116279,41.9488372093,2.32892410161,12.1557017544,44180,Metropolitan Statistical Area,436712.0,3006.8,145.2,1434.4,164673.0,0.82274382841,20288.0,0.10136347058,14411.0,0.0720006395172,779.0,0.00389206149357,200151.0,1620.2,1015.88906883,NA,724400-13995-2010,54.6495332918,8.06734551685
"Springfield, OH",39.92882,-83.80949,13.1344262295,48.7213114754,NA,NA,NA,NA,NA,NA,NA,NA,0.0300503697674,44.2674418605,1.39277593973,6.61095890411,44220,Metropolitan Statistical Area,138333.0,397.5,348.0,1928.1,38973.0,0.824058020045,4755.0,0.100541294879,3160.0,0.0668160866072,406.0,0.00858459846915,47294.0,1020.7,1016.69255765,NA,724295-63888-2010,49.0702179414,6.7854946646
"St. Cloud, MN",45.549839,-94.13345,8.17155172414,32.2155172414,8.07047140031,31.5303514377,NA,NA,NA,NA,NA,NA,0.0272326417112,32.4759358289,NA,NA,41060,Metropolitan Statistical Area,189093.0,1751.4,108.0,1260.7,82420.0,0.800660578978,8503.0,0.0826015154459,10683.0,0.10377890033,1334.0,0.0129590052458,102940.0,1311.6,1016.31986755,NA,726550-14926-2010,44.1508445975,6.57888546012
"St. George, UT",37.1983,-113.1506,4.01648947612,16.6723163842,2.52169811321,10.5754716981,NA,NA,NA,NA,1.7248319,4.34,0.043929007767,46.0640776699,NA,NA,41100,Metropolitan Statistical Area,138115.0,2426.4,56.9,1039.0,41445.0,0.799787726746,5211.0,0.100559629487,5014.0,0.0967580084909,150.0,0.00289463527596,51820.0,222.0,NA,NA,724754-23186-2010,64.938725,5.62783722753
"St. Joseph, MO-KS",39.741694,-94.858584,12.0302060253,45.6888217523,NA,NA,31.5031446541,28.465408805,NA,NA,NA,NA,0.0365045492958,41.0281690141,NA,NA,41140,Metropolitan Statistical Area,127329.0,1655.5,76.9,1621.5,48178.0,0.831214092234,5979.0,0.103155570125,3285.0,0.056676040786,519.0,0.00895429685478,57961.0,1457.4,1015.90144744,NA,724490-13993-2010,51.7211129905,7.08431196275
"St. Louis, MO-IL",38.6155736063,-90.2637721886,12.0451349524,46.8786057692,13.8889353456,50.8863636364,25.6830835118,23.2191291934,0.335147176423,4.50681635926,9.2643811432,18.2605363985,0.0306645046779,39.8513766373,4.02692328363,20.3972561885,41180,Metropolitan Statistical Area,2812896.0,8623.2,326.2,2742.5,1087192.0,0.829642065421,105214.0,0.0802893695605,85024.0,0.0648822719173,33005.0,0.0251862931011,1310435.0,1436.6,1016.30482727,NA,725314-03960-2010,54.4486453467,5.65068100989
"State College, PA",40.811389,-77.877028,9.22022283158,35.5262008734,10.0189655172,38.5517241379,NA,NA,NA,NA,5.19914559167,12.2916666667,0.0326337010309,41.5103092784,2.07257531006,9.5530726257,44300,Metropolitan Statistical Area,153990.0,1109.9,138.7,4366.2,53661.0,0.685395698156,9709.0,0.124010115976,12211.0,0.155967404077,2711.0,0.0346267817912,78292.0,NA,NA,NA,725128-54739-2010,51.5306155383,5.26117656649
"Stockton, CA",37.9368756831,-121.266779778,11.8234901808,42.7317073171,4.87956254622,19.3446327684,14.1087719298,13.0315789474,0.321257284932,4.04931506849,10.1824478483,18.84,0.0256565479452,32.9712328767,NA,NA,44700,Metropolitan Statistical Area,685306.0,1391.3,492.6,4889.1,181625.0,0.781045063021,30167.0,0.129727660929,19233.0,0.0827079955793,1516.0,0.00651928047097,232541.0,601.5,1014.6766352,NA,724920-23237-2010,58.5001693431,5.92840094036
"Syracuse, NY",43.05235,-76.05921,7.7747826087,30.4869565217,NA,NA,NA,NA,0.450777152355,6.37673130194,NA,NA,0.0297986969697,34.0358126722,1.00846781293,3.27922971114,45060,Metropolitan Statistical Area,662577.0,2384.9,277.8,2749.3,246008.0,0.803729707302,26489.0,0.0865418856977,27280.0,0.0891261520568,6306.0,0.0206022549439,306083.0,1667.0,1013.75007294,NA,725190-14771-2010,47.5101054447,7.21796011187
"Talladega-Sylacauga, AL",33.279747,-86.349438,11.7427350427,45.8290598291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45180,Micropolitan Statistical Area,82291.0,736.8,111.7,361.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684.9,1016.88411312,NA,722300-53864-2010,62.1197028098,3.51010597574
"Tallahassee, FL",30.439722,-84.346389,9.78224852071,38.7455621302,10.5392674012,40.369022869,NA,NA,NA,NA,NA,NA,0.0249642397388,32.7425373134,NA,NA,45220,Metropolitan Statistical Area,367413.0,2387.7,153.9,1964.2,141386.0,0.818518647168,18001.0,0.104212256996,11218.0,0.0649437863999,2129.0,0.0123253094353,172734.0,2519.8,1016.69695367,NA,722140-93805-2010,66.3586645886,4.54105022025
"Tampa-St. Petersburg-Clearwater, FL",27.8943905384,-82.5114776867,8.14595435685,33.5954356846,9.84535176458,39.9410243145,20.2994555354,18.8103448276,0.30956808,4.16137931034,5.88076101182,14.1536189069,0.0289158218969,35.219274169,1.05299793176,6.7625698324,45300,Metropolitan Statistical Area,2783243.0,2513.4,1107.3,3323.0,976037.0,0.806718820384,111995.0,0.0925666488964,105759.0,0.0874124400253,16094.0,0.0133020906946,1209885.0,1422.8,1015.98725389,NA,747880-12810-2010,69.6816120435,6.59620543926
"Terre Haute, IN",39.4824421583,-87.3975745052,13.1753273802,48.0535117057,NA,NA,21.2881355932,19.6779661017,NA,NA,NA,NA,0.0301781141304,37.5788043478,3.13171147397,16.6671232877,45460,Metropolitan Statistical Area,172425.0,1464.9,117.7,1173.5,62369.0,0.847577631311,6086.0,0.0827070734525,4763.0,0.0647278657335,367.0,0.0049874295033,73585.0,1428.9,1016.44784399,NA,724373-03868-2010,51.9801060606,5.78477336259
"Texarkana, TX-Texarkana, AR",33.425758,-94.070802,12.1482758621,46.6724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45500,Metropolitan Statistical Area,136027.0,1510.6,90.0,921.6,51119.0,0.843895996698,6839.0,0.112901361948,2339.0,0.0386132893108,278.0,0.00458935204292,60575.0,1039.4,1016.10316463,NA,723418-13977-2010,63.3470530949,5.60735678622
"Thomasville-Lexington, NC",35.814444,-80.2625,12.0764705882,46.1764705882,11.023749691,43.862745098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45640,Micropolitan Statistical Area,162878.0,552.7,294.7,608.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722079-53888-2010,57.5331404215,2.02583181712
"Toledo, OH",41.6425618304,-83.5546277544,11.2496202532,42.3848101266,11.6655737705,43.3770491803,23.9226190476,21.6755952381,NA,NA,NA,NA,0.0304351315166,38.4976303318,NA,NA,45780,Metropolitan Statistical Area,651429.0,1618.4,402.5,2701.9,241808.0,0.851247786583,21870.0,0.076989963494,17209.0,0.0605816315395,3176.0,0.011180618384,284063.0,1289.2,1015.9180174,NA,724287-04848-2010,50.4919894644,7.34876082822
"Topeka, KS",39.024265,-95.711275,9.01794871795,35.5213675214,NA,NA,26.1777251185,24.1066350711,NA,NA,NA,NA,0.0277949479452,34.3753424658,NA,NA,45820,Metropolitan Statistical Area,233870.0,3232.6,72.3,1595.3,88219.0,0.820893855788,11953.0,0.111224841114,6615.0,0.0615537792997,680.0,0.006327523798,107467.0,1306.6,1015.66850892,NA,724565-13920-2010,54.0245427207,7.86729604965
"Torrington, CT",41.7494419259,-73.2083700741,6.73703703704,26.9312169312,4.82260869565,19.8086956522,5.2380952381,4.95238095238,0.193026162025,2.4835443038,4.63725513714,10.2542857143,0.0365492299169,36.9944598338,0.614446533333,1.54095238095,45860,Micropolitan Statistical Area,189927.0,920.6,206.3,875.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725029-64707-2010,48.2448733414,5.68766175798
"Trenton-Ewing, NJ",40.2431753846,-74.7884346154,9.21923076923,35.5598290598,8.05694379868,31.8406779661,20.6271186441,19.0169491525,NA,NA,8.06980204658,17.8219178082,0.0293083589041,40.1945205479,NA,NA,45940,Metropolitan Statistical Area,366513.0,224.6,1632.2,5864.6,175788.0,0.797083509039,19359.0,0.0877803925836,18418.0,0.083513573563,6974.0,0.0316225248142,220539.0,1347.0,1013.22005967,NA,724095-14792-2010,55.8774894009,6.22639833776
"Truckee-Grass Valley, CA",39.3162158233,-120.360704023,5.24604651163,21.6186046512,NA,NA,NA,NA,NA,NA,3.52696094215,8.27548209366,0.0388402554945,41.8021978022,NA,NA,46020,Micropolitan Statistical Area,98764.0,957.8,103.1,522.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725846-93201-2010,40.8710077297,4.33577503649
