CBSA Name,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans
"St. Cloud, MN",45.549839,-94.13345,8.17155172414,32.2155172414,8.07047140031,31.5303514377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272326417112,32.4759358289,NA,NA,41060,Metropolitan Statistical Area,189093.0,1751.4,108.0,1260.7,82420.0,0.800660578978,8503.0,0.0826015154459,10683.0,0.10377890033,1334.0,0.0129590052458,102940.0
"St. George, UT",37.1983,-113.1506,4.01648947612,16.6723163842,2.52169811321,10.5754716981,NA,NA,60.1094500411,NA,40.7264516219,NA,7.54202927778,NA,NA,1.7248319,4.34,0.043929007767,46.0640776699,NA,NA,41100,Metropolitan Statistical Area,138115.0,2426.4,56.9,1039.0,41445.0,0.799787726746,5211.0,0.100559629487,5014.0,0.0967580084909,150.0,0.00289463527596,51820.0
"St. Joseph, MO-KS",39.741694,-94.858584,12.0302060253,45.6888217523,NA,NA,31.5031446541,28.465408805,49.2063711685,NA,NA,NA,4.57734287671,NA,NA,NA,NA,0.0365045492958,41.0281690141,NA,NA,41140,Metropolitan Statistical Area,127329.0,1655.5,76.9,1621.5,48178.0,0.831214092234,5979.0,0.103155570125,3285.0,0.056676040786,519.0,0.00895429685478,57961.0
"St. Louis, MO-IL",38.6155736063,-90.2637721886,12.0451349524,46.8786057692,13.8889353456,50.8863636364,25.6830835118,23.2191291934,50.618041764,996.081020441,70.7376257625,NA,3.51084289889,0.335147176423,4.50681635926,9.2643811432,18.2605363985,0.0306645046779,39.8513766373,4.02692328363,20.3972561885,41180,Metropolitan Statistical Area,2812896.0,8623.2,326.2,2742.5,1087192.0,0.829642065421,105214.0,0.0802893695605,85024.0,0.0648822719173,33005.0,0.0251862931011,1310435.0
"State College, PA",40.811389,-77.877028,9.22022283158,35.5262008734,10.0189655172,38.5517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19914559167,12.2916666667,0.0326337010309,41.5103092784,2.07257531006,9.5530726257,44300,Metropolitan Statistical Area,153990.0,1109.9,138.7,4366.2,53661.0,0.685395698156,9709.0,0.124010115976,12211.0,0.155967404077,2711.0,0.0346267817912,78292.0
"Stockton, CA",37.9368756831,-121.266779778,11.8234901808,42.7317073171,4.87956254622,19.3446327684,14.1087719298,13.0315789474,60.719705472,1008.20237552,64.9621576274,NA,4.9281345281,0.321257284932,4.04931506849,10.1824478483,18.84,0.0256565479452,32.9712328767,NA,NA,44700,Metropolitan Statistical Area,685306.0,1391.3,492.6,4889.1,181625.0,0.781045063021,30167.0,0.129727660929,19233.0,0.0827079955793,1516.0,0.00651928047097,232541.0
"Syracuse, NY",43.05235,-76.05921,7.7747826087,30.4869565217,NA,NA,NA,NA,48.587610338,983.9534558,79.2159562424,NA,5.58321496639,0.450777152355,6.37673130194,NA,NA,0.0297986969697,34.0358126722,1.00846781293,3.27922971114,45060,Metropolitan Statistical Area,662577.0,2384.9,277.8,2749.3,246008.0,0.803729707302,26489.0,0.0865418856977,27280.0,0.0891261520568,6306.0,0.0206022549439,306083.0
"Talladega-Sylacauga, AL",33.279747,-86.349438,11.7427350427,45.8290598291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45180,Micropolitan Statistical Area,82291.0,736.8,111.7,361.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tallahassee, FL",30.439722,-84.346389,9.78224852071,38.7455621302,10.5392674012,40.369022869,NA,NA,NA,NA,75.2902938192,NA,NA,NA,NA,NA,NA,0.0249642397388,32.7425373134,NA,NA,45220,Metropolitan Statistical Area,367413.0,2387.7,153.9,1964.2,141386.0,0.818518647168,18001.0,0.104212256996,11218.0,0.0649437863999,2129.0,0.0123253094353,172734.0
"Tampa-St. Petersburg-Clearwater, FL",27.8943905384,-82.5114776867,8.14595435685,33.5954356846,9.84535176458,39.9410243145,20.2994555354,18.8103448276,70.3043379068,1016.81232878,NA,NA,5.13169424658,0.30956808,4.16137931034,5.88076101182,14.1536189069,0.0289158218969,35.219274169,1.05299793176,6.7625698324,45300,Metropolitan Statistical Area,2783243.0,2513.4,1107.3,3323.0,976037.0,0.806718820384,111995.0,0.0925666488964,105759.0,0.0874124400253,16094.0,0.0133020906946,1209885.0
"Terre Haute, IN",39.4824421583,-87.3975745052,13.1753273802,48.0535117057,NA,NA,21.2881355932,19.6779661017,54.6729675432,998.440186195,NA,NA,NA,NA,NA,NA,NA,0.0301781141304,37.5788043478,3.13171147397,16.6671232877,45460,Metropolitan Statistical Area,172425.0,1464.9,117.7,1173.5,62369.0,0.847577631311,6086.0,0.0827070734525,4763.0,0.0647278657335,367.0,0.0049874295033,73585.0
"Texarkana, TX-Texarkana, AR",33.425758,-94.070802,12.1482758621,46.6724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45500,Metropolitan Statistical Area,136027.0,1510.6,90.0,921.6,51119.0,0.843895996698,6839.0,0.112901361948,2339.0,0.0386132893108,278.0,0.00458935204292,60575.0
"Thomasville-Lexington, NC",35.814444,-80.2625,12.0764705882,46.1764705882,11.023749691,43.862745098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45640,Micropolitan Statistical Area,162878.0,552.7,294.7,608.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Toledo, OH",41.6425618304,-83.5546277544,11.2496202532,42.3848101266,11.6655737705,43.3770491803,23.9226190476,21.6755952381,NA,NA,NA,NA,4.79645835,NA,NA,NA,NA,0.0304351315166,38.4976303318,NA,NA,45780,Metropolitan Statistical Area,651429.0,1618.4,402.5,2701.9,241808.0,0.851247786583,21870.0,0.076989963494,17209.0,0.0605816315395,3176.0,0.011180618384,284063.0
"Topeka, KS",39.024265,-95.711275,9.01794871795,35.5213675214,NA,NA,26.1777251185,24.1066350711,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277949479452,34.3753424658,NA,NA,45820,Metropolitan Statistical Area,233870.0,3232.6,72.3,1595.3,88219.0,0.820893855788,11953.0,0.111224841114,6615.0,0.0615537792997,680.0,0.006327523798,107467.0
"Torrington, CT",41.7494419259,-73.2083700741,6.73703703704,26.9312169312,4.82260869565,19.8086956522,5.2380952381,4.95238095238,38.1118148044,978.035031043,51.8001885846,38.8600102575,NA,0.193026162025,2.4835443038,4.63725513714,10.2542857143,0.0365492299169,36.9944598338,0.614446533333,1.54095238095,45860,Micropolitan Statistical Area,189927.0,920.6,206.3,875.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trenton-Ewing, NJ",40.2431753846,-74.7884346154,9.21923076923,35.5598290598,8.05694379868,31.8406779661,20.6271186441,19.0169491525,53.5349619534,1020.16984778,65.8937519014,NA,NA,NA,NA,8.06980204658,17.8219178082,0.0293083589041,40.1945205479,NA,NA,45940,Metropolitan Statistical Area,366513.0,224.6,1632.2,5864.6,175788.0,0.797083509039,19359.0,0.0877803925836,18418.0,0.083513573563,6974.0,0.0316225248142,220539.0
"Truckee-Grass Valley, CA",39.3162158233,-120.360704023,5.24604651163,21.6186046512,NA,NA,NA,NA,63.7623452753,NA,44.9942649663,NA,2.41678241011,NA,NA,3.52696094215,8.27548209366,0.0388402554945,41.8021978022,NA,NA,46020,Micropolitan Statistical Area,98764.0,957.8,103.1,522.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucson, AZ",32.3087313797,-111.009989506,5.08438818565,21.194092827,4.0,16.6423173804,24.209292591,22.2385935538,68.7104456523,NA,34.6370242372,NA,3.62352453846,0.350459439142,5.31051175657,10.8242731989,23.2222222222,0.032696644155,39.8436750086,0.470494480263,1.75877192982,46060,Metropolitan Statistical Area,980263.0,9187.0,106.7,3213.0,314986.0,0.768899911634,40013.0,0.0976741574679,44541.0,0.108727279829,10118.0,0.0246986510699,409658.0
"Tulsa, OK",36.1997947559,-95.9725090472,10.7341207349,42.2545931759,11.2330827574,43.65875,19.5531496063,17.9212598425,61.4804180028,NA,66.0615428778,NA,NA,0.341058992582,4.84421364985,8.3527120114,18.0028490028,0.0301263133364,36.2002768805,2.72299827392,12.9931176875,46140,Metropolitan Statistical Area,937478.0,6269.2,149.5,1980.2,360175.0,0.831129602452,44824.0,0.103434589575,25875.0,0.0597084152521,2482.0,0.005727392721,433356.0
"Tupelo, MS",34.264917,-88.766222,11.9623931624,46.1111111111,11.050371949,43.5789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300245228216,38.846473029,NA,NA,46180,Micropolitan Statistical Area,136268.0,1480.4,92.0,377.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuscaloosa, AL",33.18935,-87.484217,14.1272292082,51.581443299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213276544715,31.9430894309,NA,NA,46220,Metropolitan Statistical Area,219461.0,2612.8,84.0,1308.2,81687.0,0.840323426843,10685.0,0.109917805964,4318.0,0.0444197553724,519.0,0.00533901181989,97209.0
"Ukiah, CA",39.2802890979,-123.279138786,7.15434645871,29.3834269663,NA,NA,21.1063218391,19.5574712644,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0150313104396,20.6373626374,NA,NA,46380,Micropolitan Statistical Area,87841.0,3506.3,25.1,840.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valdosta, GA",30.848056,-83.294444,11.7222222222,43.2037037037,14.230079983,53.0599369085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46660,Metropolitan Statistical Area,139588.0,1589.3,87.8,1156.5,49490.0,0.82732910948,6015.0,0.100553335897,4155.0,0.0694595362677,159.0,0.00265801835537,59819.0
"Vallejo-Fairfield, CA",38.102507,-122.237976,8.60489130435,33.6902173913,7.47499563055,29.6699029126,12.2666666667,11.2666666667,NA,NA,NA,NA,NA,0.375109972067,5.59217877095,9.32395598356,18.101369863,0.0242776515464,29.8237113402,0.567688454795,1.71506849315,46700,Metropolitan Statistical Area,413344.0,821.8,503.0,4502.1,111465.0,0.786871011464,15769.0,0.111318969899,12694.0,0.0896114530976,1728.0,0.0121985655391,141656.0
"Vincennes, IN",38.740882,-87.484733,12.3026086957,46.347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47180,Micropolitan Statistical Area,38440.0,516.0,74.5,1421.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Virginia Beach-Norfolk-Newport News, VA-NC",36.8901306124,-76.2572596698,9.91379844961,38.9395348837,NA,NA,17.0613496933,15.8159509202,NA,NA,NA,NA,NA,0.332319617945,4.06801736614,6.36084396067,14.6179775281,0.0367669797823,45.2441679627,2.25002603709,11.5577746077,47260,Metropolitan Statistical Area,1671683.0,2629.6,635.7,4084.1,667954.0,0.811047026968,72552.0,0.0880945153417,69329.0,0.0841810653618,13735.0,0.0166773923285,823570.0
"Visalia-Porterville, CA",36.332179,-119.291228,13.6316666667,49.1083333333,12.7781700374,44.4088050314,33.5409836066,30.4262295082,59.5500981804,1003.30802852,61.003628372,NA,3.32887125228,NA,NA,12.5448876429,24.2967032967,0.0355421997126,51.0251436782,NA,NA,47300,Metropolitan Statistical Area,442179.0,4824.2,91.7,2804.1,118430.0,0.763813196948,22717.0,0.146513082792,12694.0,0.0818698363764,1210.0,0.00780388388337,155051.0
"Warner Robins, GA",32.6056,-83.597907,12.112962963,46.4444444444,13.1607380713,49.5759493671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47580,Metropolitan Statistical Area,139900.0,375.5,372.5,1484.6,65020.0,0.838978567465,9070.0,0.117033768178,3234.0,0.0417295707041,175.0,0.00225809365282,77499.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.9653119992,-77.0169951826,10.9273634992,41.4030470914,9.67332543769,38.2376237624,18.0820399113,16.5986696231,56.7402192819,1008.11497978,64.8945285814,NA,2.70441144879,0.537459143333,7.08333333333,12.6666658616,23.4325820482,0.0311017228726,42.7676722197,2.16731266791,5.77860465116,47900,Metropolitan Statistical Area,5582170.0,5598.3,997.1,6388.1,2093236.0,0.663761202284,322230.0,0.10217852751,290357.0,0.0920716591018,447775.0,0.141988611104,3153598.0
"Waterloo-Cedar Falls, IA",42.4973348625,-92.3298368667,10.75625,40.7291666667,11.3730119531,42.2373660031,23.5867768595,21.6363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307454697674,36.1581395349,NA,NA,47940,Metropolitan Statistical Area,167819.0,1503.1,111.6,1947.3,73144.0,0.824547955089,7142.0,0.0805113405781,8089.0,0.0911868151689,333.0,0.00375388916445,88708.0
"Watertown, SD",44.89965,-97.128802,8.74913793103,34.4482758621,NA,NA,24.0661157025,21.6225895317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47980,Micropolitan Statistical Area,33130.0,1195.7,27.7,1101.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Weirton-Steubenville, WV-OH",40.3715600115,-80.6023086082,13.2181967213,48.9639344262,15.0283018868,53.6226415094,18.6195965418,17.189481268,NA,NA,NA,NA,13.2345376877,0.363830978082,4.48310502283,NA,NA,0.0310356883721,42.7627906977,5.75205058483,21.326875173,44600,Metropolitan Statistical Area,124454.0,580.1,214.5,1008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wheeling, WV-OH",40.0162613602,-80.7172756525,13.5093220339,49.5508474576,13.5148247517,50.0972568579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316362731707,46.4682926829,4.71103126438,22.2849315068,48540,Metropolitan Statistical Area,147950.0,943.4,156.8,842.0,52703.0,0.832682919122,5841.0,0.0922850868184,4276.0,0.0675588137709,473.0,0.0074731802885,63293.0
"Wichita, KS",37.6292035123,-97.3330815803,8.56238185255,34.4688090737,9.375,37.65,20.2005347594,18.6577540107,NA,NA,NA,NA,NA,0.486275234247,6.75616438356,5.99994186648,12.4492350487,0.0305781677062,36.237006237,0.729765217514,1.84745762712,48620,Metropolitan Statistical Area,623061.0,4149.1,150.2,2265.6,251719.0,0.854191056952,24640.0,0.0836141397483,17038.0,0.0578172773146,1290.0,0.0043775259852,294687.0
"Wilmington, NC",34.364167,-77.838611,8.01982758621,32.5431034483,8.01110009012,32.6528189911,NA,NA,NA,NA,NA,NA,3.06347371739,NA,NA,NA,NA,0.0288208790698,37.6930232558,4.2400545726,29.301369863,48900,Metropolitan Statistical Area,362315.0,1908.3,189.9,1232.1,100123.0,0.802319058914,12983.0,0.104037117764,10762.0,0.0862395025322,924.0,0.00740432078979,124792.0
"Winchester, VA-WV",39.28102,-78.08157,10.8076271186,41.7203389831,NA,NA,15.6166666667,14.4166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0296725069767,40.8046511628,NA,NA,49020,Metropolitan Statistical Area,128472.0,1063.0,120.9,1165.0,47292.0,0.825988996594,6132.0,0.10709981661,3661.0,0.0639420137979,170.0,0.00296917299799,57255.0
"Winston-Salem, NC",36.0878216038,-80.2576763443,10.7872641509,42.2004716981,11.6497640689,45.2272143774,17.0527817404,15.7746077033,57.9152452209,NA,66.2572815728,NA,4.65280833433,0.534727425414,8.35359116022,9.45811386389,20.9222222222,0.0349912994403,48.1417910448,0.331008142466,2.70684931507,49180,Metropolitan Statistical Area,477717.0,1455.9,328.1,1202.6,212712.0,0.8400251164,22000.0,0.0868806299635,16346.0,0.0645523080629,2163.0,0.00854194557323,253221.0
"Worcester, MA",42.2620285,-71.7963485,8.41596638655,33.2731092437,9.8352731616,37.8722222222,15.5166666667,14.35,50.1788688589,994.19565217,66.7759722945,NA,NA,0.478529930168,6.89664804469,13.9479115319,22.756232687,0.0338674604966,38.9187358916,2.04502209471,4.50974930362,49340,Metropolitan Statistical Area,798552.0,1510.8,528.6,2885.2,306490.0,0.816664224144,31093.0,0.0828494917332,34082.0,0.0908138930708,3630.0,0.00967239105237,375295.0
"Yakima, WA",46.5870166942,-120.510579545,8.60991735537,31.6611570248,7.03362504626,27.4100185529,15.1754385965,13.9473684211,51.9965962294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49420,Metropolitan Statistical Area,243231.0,4295.4,56.6,2377.1,76130.0,0.800121915332,11299.0,0.11875183924,6846.0,0.0719510657082,873.0,0.00917517972002,95148.0
"York-Hanover, PA",39.965278,-76.699444,12.1020122815,44.3793103448,12.5916666667,47.0333333333,22.1155015198,20.3313069909,NA,NA,NA,NA,10.4020835,0.329165321429,4.09065934066,13.4151360799,25.6804407713,0.0344622014052,44.0421545667,2.74024636088,10.7465564738,49620,Metropolitan Statistical Area,434972.0,904.2,481.1,2306.4,146283.0,0.838211531189,13197.0,0.0756197068497,13418.0,0.0768860518686,1620.0,0.00928271009294,174518.0
"Youngstown-Warren-Boardman, OH-PA",41.1839286196,-80.5829899249,11.4109363155,43.6258596974,9.86348314607,38.1516853933,20.4855305466,18.922829582,NA,NA,NA,NA,4.49923518082,NA,NA,NA,NA,0.0320557196262,42.183411215,2.43548563836,13.2493150685,49660,Metropolitan Statistical Area,565773.0,1702.5,332.3,1569.8,193067.0,0.863019699523,16082.0,0.0718873904278,13219.0,0.0590896290303,1343.0,0.00600328101881,223711.0
"Yuba City, CA",39.138773,-121.618549,6.13107692308,24.2461538462,NA,NA,15.7,14.5333333333,62.0772460219,1009.88862287,NA,NA,2.6018099589,NA,NA,7.5017463589,17.2383561644,0.0284250527273,33.1945454545,NA,NA,49700,Metropolitan Statistical Area,166892.0,1234.2,135.2,2206.1,39536.0,0.784646833509,5703.0,0.113183956179,4798.0,0.0952229741798,350.0,0.00694623613234,50387.0
"Yuma, AZ",32.690278,-114.61444,7.365,30.45,NA,NA,33.5373563218,30.4971264368,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0372686883721,46.5906976744,NA,NA,49740,Metropolitan Statistical Area,195751.0,5514.0,35.5,2836.3,52964.0,0.76846290009,9214.0,0.133687356722,6075.0,0.0881431183077,669.0,0.0097066248803,68922.0
"Aberdeen, WA",NA,NA,NA,NA,3.48510911148,14.4501452081,NA,NA,50.6398036569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10140,Micropolitan Statistical Area,72797.0,1902.0,38.3,516.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ardmore, OK",NA,NA,NA,NA,7.51309092361,30.6330532213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334511510791,40.4928057554,NA,NA,11620,Micropolitan Statistical Area,56980.0,1336.2,42.6,481.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barnstable Town, MA",NA,NA,NA,NA,5.03760683761,20.6752136752,NA,NA,52.213926937,1006.32694064,69.6001141397,NA,NA,NA,NA,NA,NA,0.0383154545455,40.1954545455,NA,NA,12700,Metropolitan Statistical Area,215888.0,393.7,548.3,847.1,77478.0,0.824348048134,6743.0,0.0717439645908,8993.0,0.0956834455829,773.0,0.00822454169194,93987.0
"Bellingham, WA",NA,NA,NA,NA,5.37925333209,20.3442265795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190411298701,25.1883116883,NA,NA,13380,Metropolitan Statistical Area,201140.0,2106.9,95.5,1775.1,66149.0,0.732628198029,8220.0,0.0910399822793,13133.0,0.145453538598,2788.0,0.0308782810943,90290.0
"Berlin, NH-VT",NA,NA,NA,NA,3.98076923077,16.4230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0370857868852,38.1056466302,NA,NA,13620,Micropolitan Statistical Area,39361.0,2458.3,16.0,116.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Billings, MT",NA,NA,NA,NA,5.39624061591,21.8241758242,NA,NA,52.9873207318,NA,NA,NA,NA,0.376954709589,5.64383561644,NA,NA,NA,NA,3.87544576433,25.5350318471,13740,Metropolitan Statistical Area,158050.0,4682.1,33.8,2109.9,65097.0,0.804252480202,7967.0,0.0984297204136,7387.0,0.0912640071163,490.0,0.00605379226844,80941.0
"Branson, MO",NA,NA,NA,NA,7.40247933884,30.4380165289,NA,NA,NA,NA,NA,NA,3.64254058427,NA,NA,NA,NA,0.0310849178744,40.038647343,NA,NA,14700,Micropolitan Statistical Area,83877.0,1096.5,76.5,195.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bremerton-Silverdale, WA",NA,NA,NA,NA,6.48467638244,25.2159090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14740,Metropolitan Statistical Area,251133.0,394.9,635.9,1835.9,75681.0,0.716316621393,11837.0,0.112036572554,14382.0,0.136124861575,3753.0,0.0355219444786,105653.0
"Carlsbad-Artesia, NM",NA,NA,NA,NA,3.9205588547,16.0867052023,NA,NA,74.4212723829,NA,50.2138842914,NA,NA,NA,NA,2.39914785163,6.62908011869,0.0337549127907,36.6860465116,NA,NA,16100,Micropolitan Statistical Area,53829.0,4175.7,12.9,1092.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Centralia, WA",NA,NA,NA,NA,4.64296392637,17.5995807128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16500,Micropolitan Statistical Area,75455.0,2402.8,31.4,460.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corsicana, TX",NA,NA,NA,NA,9.23155581717,37.2674094708,NA,NA,66.1790188956,NA,63.1468735165,51.8387068077,7.51621256077,NA,NA,4.33297647527,9.57142857143,0.0304835686813,35.9450549451,1.08985827747,7.68681318681,18620,Micropolitan Statistical Area,47735.0,1009.6,47.3,421.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corvallis, OR",NA,NA,NA,NA,4.59546151303,18.8461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18700,Metropolitan Statistical Area,85579.0,675.9,126.6,2653.2,25098.0,0.634028040925,3599.0,0.0909182771252,9940.0,0.251105216622,948.0,0.0239484653278,39585.0
"Crescent City, CA",NA,NA,NA,NA,2.77878787879,11.6262626263,14.5423728814,13.3728813559,52.2611806921,1014.57921873,78.2720412043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18860,Micropolitan Statistical Area,28610.0,1006.4,28.4,919.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalton, GA",NA,NA,NA,NA,7.92264150943,32.5,NA,NA,56.8952386601,NA,70.6224531473,NA,NA,NA,NA,NA,NA,0.0427330864198,45.0082304527,NA,NA,19140,Metropolitan Statistical Area,142227.0,634.9,224.0,672.9,54479.0,0.849588297673,6458.0,0.100711122201,2946.0,0.045942236916,241.0,0.00375834321003,64124.0
"Douglas, GA",NA,NA,NA,NA,10.2101694915,40.1186440678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20060,Micropolitan Statistical Area,50731.0,914.5,55.5,139.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eagle Pass, TX",NA,NA,NA,NA,8.06161184652,32.3099041534,NA,NA,70.6410855123,NA,NA,NA,5.41989011111,NA,NA,NA,NA,NA,NA,NA,NA,20580,Micropolitan Statistical Area,54258.0,1279.3,42.4,2309.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elko, NV",NA,NA,NA,NA,2.31008403361,9.65546218487,26.7692307692,24.5677655678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21220,Micropolitan Statistical Area,50805.0,21345.5,2.4,359.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ellensburg, WA",NA,NA,NA,NA,6.33854380189,22.4492753623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21260,Micropolitan Statistical Area,40915.0,2297.3,17.8,851.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Emporia, KS",NA,NA,NA,NA,6.79416666667,27.6333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21380,Micropolitan Statistical Area,36480.0,1620.5,22.5,1403.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Espanola, NM",NA,NA,NA,NA,2.31442307692,9.68269230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21580,Micropolitan Statistical Area,40246.0,5860.8,6.9,176.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Falls, MT",NA,NA,NA,NA,8.10503799297,32.3304843305,NA,NA,NA,NA,NA,NA,NA,0.387404201681,6.31932773109,NA,NA,NA,NA,NA,NA,24500,Metropolitan Statistical Area,81327.0,2698.2,30.1,1857.1,31307.0,0.80524190437,4204.0,0.108130353147,3034.0,0.078036986548,334.0,0.00859075593508,38879.0
"Harrison, AR",NA,NA,NA,NA,7.16632653061,29.6530612245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0382135260274,37.9095890411,NA,NA,25460,Micropolitan Statistical Area,45233.0,1411.1,32.1,219.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Houghton, MI",NA,NA,NA,NA,3.63392857143,15.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26340,Micropolitan Statistical Area,38784.0,1549.2,25.0,713.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kennewick-Richland-Pasco, WA",NA,NA,NA,NA,5.8006469589,23.6232876712,10.733974359,9.83012820513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28420,Metropolitan Statistical Area,253340.0,2942.6,86.1,2212.4,86917.0,0.787991151566,14171.0,0.128474551685,7836.0,0.0710413229135,1378.0,0.0124929738355,110302.0
"Kingsville, TX",NA,NA,NA,NA,9.46792487736,37.671009772,NA,NA,70.9784030749,NA,NA,NA,11.3395670115,NA,NA,NA,NA,NA,NA,NA,NA,28780,Micropolitan Statistical Area,32477.0,2339.6,13.9,1341.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knoxville, TN",NA,NA,NA,NA,9.26648044693,36.7988826816,24.4335483871,22.4696774194,54.1861484822,NA,72.8667717767,NA,2.85093907133,0.180557122924,1.98006644518,0.895842555957,1.64620938628,0.032138112801,44.4683143219,0.885127202658,2.44518272425,28940,Metropolitan Statistical Area,698030.0,1856.8,375.9,1343.3,321207.0,0.855646155936,31985.0,0.085203131618,20282.0,0.0540281355472,1923.0,0.00512257689859,375397.0
"Lake City, FL",NA,NA,NA,NA,10.5464255673,42.0891364903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025974339779,34.2790055249,NA,NA,29380,Micropolitan Statistical Area,67531.0,797.6,84.7,289.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Havasu City-Kingman, AZ",NA,NA,NA,NA,2.86666666667,11.9824561404,17.1967213115,15.8852459016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29420,Metropolitan Statistical Area,200186.0,13311.1,15.0,1143.6,43499.0,0.777114783385,7363.0,0.131540866458,4930.0,0.0880750334971,183.0,0.00326931665922,55975.0
